,fips_x,median_household_income,unemployment_rate_x,no_health_insurance_p,income_below_poverty_p,vacant_housing_units_p,median_home_value,over25_bachelors_or_higher_p,pop_foreign_born_p,households_with_internet_subscription_p,median_age,total_population,population_density,black_african_american_p,pop_per_sq_mile,housing_per_sq_mile,n_hospital_beds_2017,n_hospitals_2017,total_hosp_ftes_2017,n_active_mds_2017,n_hospital_admissions_2017,prev_hosp_stays_rate_2017,n_patient_days_short_term_2017,n_medicare_bene_2017,n_medicare_eligible_2018,n_airborn_infec_iso_rooms_2017,n_critical_access_hosp_2017,n_critical_access_st_gen_hosp_2017,n_fqhcs_2018,n_hosp_airborn_infec_iso_rooms_2017,n_hosp_with_ct_2017,n_hosp_with_ed_2017,n_hosp_with_telehealth_eicu_2017,n_hosp_with_urgent_care_2017,n_65yo_below_poverty_level_2017,n_65yo_below_deep_poverty_2017,n_people_below_poverty_level_2017,n_person_below_deep_poverty_level_2017,n_short_term_comm_hosp_2017,n_short_term_gen_hosp_2017,n_skilled_nursing_2017,n_st_gen_hosp_lt50_beds_2017,n_st_gen_hosp_lt100_beds_2017,n_st_gen_hosp_lt200_bed_2017,n_st_gen_hosp_lt300_bed_2017,n_st_gen_hosp_gt300_bed_2017,n_hosp_telemed_chronic_care_2017,n_hosp_telemed_postdischarge_2017,p_65yo_below_poverty_level_2017,p_people_below_deep_poverty_2017,avg_hh_size_2010,census_pop_2000,dist_st_hosp_00_04_services_2017,dist_other_hosp_00_04_services_2017,dist_st_hosp_00_39p_util_rate_2017,dist_st_hosp_05_14_services_2017,dist_other_hosp_05_14_services_2017,dist_st_hosp_15_24_services_2017,dist_other_hosp_15_24_services_2017,dist_st_hosp_25_services_2017,dist_other_hosp_25_services_2017,dist_st_hosp_40_59p_util_rate_2017,dist_st_hosp_60_79p_util_rate_2017,dist_st_hosp_80p_util_rate_2017,n_ed_visits_st_hosp_2017,n_ed_visits_other_hosp_2017,n_licensed_beds_st_hosp_2017,n_licensed_beds_all_hosp_2017,n_households_2010,n_outpatient_visits_st_gen_hosp_2017,n_outpatient_visits_va_hosp_2017,n_male_60_64_2010,n_male_65_74_2010,n_male_75_84_2010,n_total_female_2017,n_total_male_2017,n_pop_2017,n_pop_65yo_2010,n_pop_2018,n_pop_65yo_2017,n_st_comm_hosp_admissions_2017,n_st_comm_hosp_beds_2017,n_st_gen_hosp_admissions_2017,n_st_gen_hosp_beds_2017,n_active_mds_total_2017,n_inpatient_beds_2017,n_medsurg_icu_beds_2017,n_cardiac_icu_beds_2017,n_other_icu_beds_2017,n_neonatal_icu_beds_2017,n_peds_icu_beds_2017,n_burn_icu_beds_2017,n_hosp_with_medsurg_icu_2017,n_hosp_with_cardiac_icu_2017,n_hosp_with_other_icu_2017,n_hosp_with_neonatal_icu_2017,n_hosp_with_peds_icu_2017,n_hosp_with_burn_icu_2017,n_hosp_nursing_home_beds_2017,n_fac_nursing_home_beds_2018,p_18_64_no_insurance_allincome,p_18_64_no_insurance_200poverty,p_18_64_no_insurance_400poverty,n_medsurg_card_other_icu_beds_2017,n_nursing_home_beds_2017,p_nonwhite,p_white,prop_diabetes,CHD_hosp,ob_prev_adj,hypertension_hosp,prop_edu_less_high_school,prop_edu_less_college,prop_food_stamp_SNAP_recip,median_HHI,income_inequal,prop_poverty,unemployment_rate_y,annual_PM2.5,prop_uninsured,prop_medicaid_eligible,n_households,avg_hh_size,n_65_living_alone,p_65_living_alone,n_hh_grandparents_with_under18,p_hh_grandparents_with_under18,n_hh_with_computer,p_hh_with_computer,n_hh_with_broadband,p_hh_with_broadband,n_usa_native,p_usa_native,gini_coef,p_hh_renter,ice_wb_income,p_group_quarters,premature_mort,severe_housing_problems,severe_housing_cost_burden,p_crowded_housing,high_housing_cost,empower_medicare_bene,empower_power_depend,county_name,case1,case2,case3,fips_y,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,total_1,total_2,total_3
10,34029,68021,5.9,6.7,10.7,20.1,272900,29.2,7.9,80.7,42.9,591939,3.64,2.8,917.0,442.2,1173,8,807,745,76551,4245.0,243697,106174.0,158087.0,105,0,0,9.0,4,4,4,1,2,7908,2913,63181,26082,6,4,35.0,0,0,2,0,2,1,0,23,45,258,510916.0,0,2,0,0,1,0,1,4,0,1,2,1,226823,119,1352,1432,221111,606974,0,16377,25632,18023,309730,288213,597943.0,121104,601651,133920,73983,1083,69773,951,755,951,79,0,0,0,0,0,4,1,0,0,0,0,20,0.0,97.0,196.0,155.0,79,20.0,14.94653877,85.05346123,8.3,92.2,29.2,153.2,8.8,71.6,10.7,62.3,0.447,11.0,4.3,7.8,7.5,17.5,225270.0,2.6,39147.0,17.4,8994.0,3.992542283,197771.0,87.8,181859.0,80.7,545126.0,92.1,0.4506,20.0,0.299928974,0.011193721,6804.565753,0.204858536,0.186409466,2.3989961,88325.0,143134.0,5275.0,"Ocean County, New Jersey",1.216341548706877e-05,0.00028499558231506966,0.00026176683746129245,34029.0,4.5,6.0,4.333333333333333,4.166666666666667,3.6666666666666665,1.8333333333333333,-0.3333333333333333,18.5,18.333333333333332,5.333333333333333,-3.5,-0.16666666666666666,3.1666666666666665,3.3333333333333335,6.833333333333333,8.0,10.333333333333334,5.166666666666667,10.333333333333334,11.0,-2.1666666666666665,16.0,21.5,23.0,10.5,10.166666666666666,10.166666666666666,9.833333333333334,20.166666666666668,8.166666666666666,-0.8333333333333334,-5.333333333333333,-5.333333333333333,-12.0,-5.666666666666667,-8.166666666666666,-33.166666666666664,-38.0,-19.0,-33.166666666666664,-14.833333333333334,-20.666666666666668,-34.5,-32.666666666666664,-27.833333333333332,-28.833333333333332,-26.166666666666668,-25.166666666666668,-28.5,-21.0,-23.166666666666668,-21.333333333333332,-20.333333333333332,-24.166666666666668,-31.833333333333332,-33.333333333333336,-20.166666666666668,-40.0,-43.833333333333336,-26.333333333333332,-31.5,-30.833333333333332,-30.5,-32.0,-23.5,-29.166666666666668,-29.0,-26.666666666666668,-28.666666666666668,-36.5,-5.833333333333333,-38.333333333333336,-30.5,-19.666666666666668,-27.333333333333332,-28.833333333333332,-25.0,7.333333333333333,40.166666666666664,-526.6666666666666,-536.6666666666666
11,34031,66476,5.0,12.4,16.7,7.5,336600,28.1,29.5,78.4,37.0,504041,10.46,10.5,2715.3,953.3,1318,2,0,995,39060,4477.0,285650,48961.0,87533.0,72,0,0,4.0,1,1,1,1,0,7953,2654,85639,36787,2,2,20.0,0,0,0,1,1,0,0,39,73,294,489049.0,1,0,0,0,0,0,0,1,0,1,1,0,310338,0,1031,1031,166785,1978910,0,11870,14355,7739,263048,249559,512607.0,60324,503310,72866,39060,1318,39060,1318,1002,1318,74,16,0,30,6,0,1,1,0,1,1,0,151,0.0,167.0,279.0,240.0,90,151.0,58.66046770000001,41.3395323,7.8,80.1,28.5,156.5,17.0,73.0,20.4,61.5,0.475,17.2,5.0,9.7,13.5,26.4,163670.0,3.03,16376.0,10.0,14785.0,9.033420908,139753.0,85.4,128263.0,78.4,355207.0,70.5,0.4732,47.0,0.220180852,0.017685068999999998,5536.2437340000015,0.319117282,0.263069172,7.4002705,77787.0,74382.0,1929.0,"Passaic County, New Jersey",1.3986957410210676e-05,0.0005330915540600864,0.0007074821294299472,34031.0,0.3333333333333333,1.1666666666666667,3.1666666666666665,-1.0,3.0,1.0,-0.3333333333333333,15.333333333333334,21.0,12.166666666666666,0.6666666666666666,0.16666666666666666,3.1666666666666665,2.0,3.5,8.666666666666666,12.833333333333334,8.166666666666666,7.333333333333333,13.333333333333334,-0.8333333333333334,14.666666666666666,25.5,25.666666666666668,11.166666666666666,10.166666666666666,8.666666666666666,9.5,17.166666666666668,11.833333333333334,-3.3333333333333335,-10.0,-7.0,-16.666666666666668,-7.333333333333333,-3.5,-24.666666666666668,-38.5,-15.833333333333334,-31.833333333333332,-14.333333333333334,-15.0,-35.333333333333336,-39.666666666666664,-28.5,-28.833333333333332,-23.666666666666668,-23.833333333333332,-31.833333333333332,-16.0,-25.333333333333332,-17.5,-18.166666666666668,-29.666666666666668,-33.333333333333336,-36.833333333333336,-26.833333333333332,-36.666666666666664,-43.333333333333336,-25.833333333333332,-29.5,-30.166666666666668,-33.166666666666664,-35.5,-27.666666666666668,-29.0,-33.833333333333336,-30.666666666666668,-29.333333333333332,-37.333333333333336,-19.0,-42.5,-31.333333333333332,-17.333333333333332,-30.333333333333332,-33.833333333333336,-25.0,4.333333333333333,43.166666666666664,-529.0,-580.3333333333334
12,34007,67118,7.1,7.5,12.6,9.2,195800,31.8,11.0,82.1,38.7,507367,8.85,18.3,2321.5,926.2,2189,5,401,1802,95966,6059.0,503430,63437.0,100269.0,118,0,0,10.0,4,4,4,0,2,6967,2222,65858,30570,4,4,21.0,0,0,0,0,4,1,1,31,61,265,508932.0,0,1,0,0,0,0,0,4,0,1,3,0,398464,0,2174,2174,190980,1178513,0,13008,15266,8680,264246,246473,510719.0,65725,507078,77865,91571,2036,91571,2036,1823,2036,129,33,16,46,12,0,4,2,1,3,2,0,190,0.0,94.0,182.0,149.0,178,190.0,42.89478147,57.10521853,10.7,95.0,28.9,184.0,11.6,68.9,14.0,65.8,0.466,12.0,4.6,11.6,7.7,22.0,187158.0,2.67,21726.0,11.6,11935.0,6.3769649170000005,166127.0,88.8,153607.0,82.1,451478.0,89.0,0.4693,33.3,0.192286731,0.013518814,8245.652856,0.209161741,0.186890063,1.9848993,72644.0,87516.0,3344.0,"Camden County, New Jersey",3.252083797330138e-06,0.00012013000451349813,0.00023375584143233596,34007.0,8.833333333333334,9.333333333333334,11.833333333333334,10.833333333333334,2.6666666666666665,3.6666666666666665,0.16666666666666666,15.833333333333334,17.333333333333332,9.833333333333334,-0.8333333333333334,4.166666666666667,4.0,2.8333333333333335,9.666666666666666,12.833333333333334,14.333333333333334,7.166666666666667,13.166666666666666,14.0,-2.1666666666666665,13.5,21.0,24.666666666666668,10.666666666666666,10.5,7.0,5.833333333333333,10.0,3.0,-3.6666666666666665,-10.0,-7.0,-16.166666666666668,-9.833333333333334,-11.833333333333334,-32.0,-39.166666666666664,-16.666666666666668,-34.666666666666664,-12.0,-18.5,-40.333333333333336,-32.0,-27.833333333333332,-30.0,-22.333333333333332,-22.166666666666668,-27.166666666666668,-24.166666666666668,-20.5,-16.833333333333332,-19.166666666666668,-26.333333333333332,-31.5,-35.166666666666664,-27.0,-40.666666666666664,-42.666666666666664,-29.0,-30.166666666666668,-31.166666666666668,-34.0,-34.833333333333336,-28.666666666666668,-30.833333333333332,-34.166666666666664,-30.666666666666668,-32.166666666666664,-38.833333333333336,-20.166666666666668,-40.666666666666664,-32.0,-15.666666666666666,-27.333333333333332,-34.333333333333336,-26.5,-6.5,1.5,-525.0,-600.3333333333334
13,34003,95837,4.5,8.3,7.0,5.2,459200,48.3,30.7,88.6,41.8,929999,15.43,5.3,3884.5,1512.3,3864,9,1836,4860,160954,3301.0,486968,116262.0,176845.0,122,0,0,3.0,5,5,5,0,3,11708,4034,66918,31103,5,5,32.0,0,0,1,1,3,2,3,27,34,266,884118.0,0,2,1,0,0,0,1,5,1,0,4,0,315699,14000,2247,3848,335730,2419491,0,25074,30745,19219,488299,460107,948406.0,137103,936692,159694,142655,1900,142655,1900,4931,1900,83,52,8,32,19,2,5,5,3,4,3,2,868,0.0,103.0,281.0,213.0,143,868.0,43.64518967,56.35481033,6.8,60.8,22.4,125.7,8.0,52.1,4.3,93.2,0.479,6.9,3.6,9.9,8.5,9.0,338249.0,2.72,36228.0,10.7,18168.0,5.371191046,311587.0,92.1,299589.0,88.6,644881.0,69.3,0.4776,35.6,0.35626417200000005,0.011826894,3835.655474,0.21999702,0.199595233,2.29176,135282.0,150218.0,3672.0,"Bergen County, New Jersey",3.274197069029106e-05,0.0004883338584235037,0.0003162368991794615,34003.0,-0.6666666666666666,-3.1666666666666665,7.666666666666667,-2.1666666666666665,2.1666666666666665,-1.3333333333333333,-1.5,15.0,23.0,11.666666666666666,-0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,3.0,7.333333333333333,12.0,5.166666666666667,8.5,11.166666666666666,-0.3333333333333333,14.0,22.5,24.166666666666668,8.166666666666666,10.833333333333334,7.666666666666667,8.833333333333334,17.333333333333332,5.0,-6.833333333333333,-12.0,-7.166666666666667,-19.0,-8.666666666666666,-7.666666666666667,-28.333333333333332,-42.333333333333336,-17.5,-33.0,-15.833333333333334,-21.166666666666668,-40.666666666666664,-43.666666666666664,-33.166666666666664,-32.833333333333336,-29.666666666666668,-32.0,-37.0,-25.166666666666668,-33.166666666666664,-26.0,-27.666666666666668,-33.5,-39.5,-39.166666666666664,-31.333333333333332,-44.833333333333336,-48.333333333333336,-33.166666666666664,-35.333333333333336,-36.5,-37.166666666666664,-41.166666666666664,-35.166666666666664,-35.166666666666664,-39.0,-34.666666666666664,-35.166666666666664,-41.166666666666664,-26.166666666666668,-47.333333333333336,-37.0,-25.333333333333332,-35.166666666666664,-38.833333333333336,-31.833333333333332,-0.16666666666666666,5.833333333333333,-636.8333333333334,-693.8333333333334
14,34017,66289,6.1,14.1,16.3,8.7,364100,40.9,42.8,83.4,35.1,668631,55.89,10.8,13731.4,5852.5,1640,7,220,1333,65767,5859.0,320775,44118.0,86611.0,53,0,0,11.0,2,3,3,0,0,12310,3374,115254,49857,6,6,16.0,0,0,1,3,2,0,0,46,74,254,608975.0,3,1,0,0,0,0,0,3,0,3,3,0,241022,0,866,866,246437,649771,0,12834,15674,8496,347944,343699,691643.0,66066,676061,79986,63354,1556,63354,1556,1347,1556,28,16,0,21,0,0,2,2,0,1,0,0,0,0.0,160.0,268.0,236.0,44,0.0,70.60649853,29.39350147,8.2,88.6,23.9,169.2,16.3,60.7,16.5,63.2,0.505,15.6,4.0,9.9,14.1,24.9,255429.0,2.59,21685.0,8.5,15097.0,5.910448696,229156.0,89.7,213088.0,83.4,382633.0,57.2,0.5049,68.5,0.17500753600000002,0.011891462,5064.378407,0.289119939,0.227380685,7.2014489,111309.0,71272.0,2219.0,"Hudson County, New Jersey",1.420813572807722e-05,0.0005410308525928352,0.0005624926155084045,34017.0,-2.6666666666666665,2.1666666666666665,2.8333333333333335,0.16666666666666666,3.1666666666666665,0.5,-3.3333333333333335,10.333333333333334,16.666666666666668,6.333333333333333,-2.0,-0.8333333333333334,-1.3333333333333333,-1.1666666666666667,1.0,4.666666666666667,9.833333333333334,2.5,6.0,8.0,-4.333333333333333,8.333333333333334,16.833333333333332,20.833333333333332,6.166666666666667,7.166666666666667,3.1666666666666665,1.8333333333333333,4.0,-3.3333333333333335,-15.666666666666666,-19.833333333333332,-19.333333333333332,-25.666666666666668,-19.333333333333332,-23.666666666666668,-37.833333333333336,-45.5,-29.5,-39.5,-30.5,-30.0,-43.666666666666664,-45.666666666666664,-37.833333333333336,-38.5,-34.833333333333336,-36.333333333333336,-38.833333333333336,-33.0,-38.5,-32.166666666666664,-34.333333333333336,-39.0,-42.0,-44.5,-39.666666666666664,-46.666666666666664,-50.5,-39.0,-40.333333333333336,-41.166666666666664,-42.333333333333336,-44.666666666666664,-39.0,-40.666666666666664,-43.5,-40.166666666666664,-41.0,-45.5,-32.0,-49.166666666666664,-41.666666666666664,-29.666666666666668,-41.0,-42.666666666666664,-36.333333333333336,-15.666666666666666,-132.16666666666666,-755.0,-796.0
15,34005,84992,6.3,4.6,6.5,7.4,247600,37.5,9.7,87.3,41.5,446367,2.16,15.9,561.9,219.9,1037,8,1769,1172,39860,5156.0,140296,57877.0,91968.0,29,0,0,2.0,3,3,3,0,0,3187,974,28066,14368,6,3,18.0,0,0,2,0,1,0,0,14,33,262,423394.0,0,3,0,0,1,0,1,3,0,2,1,0,133115,8347,750,931,166318,335090,0,12446,14777,8568,228020,220576,448596.0,62190,445384,74712,36250,864,30102,690,1190,690,54,10,0,0,0,0,3,1,0,0,0,0,0,0.0,67.0,172.0,127.0,64,0.0,31.94681443,68.05318557,9.9,87.6,27.6,172.2,6.6,63.2,6.3,80.1,0.4270000000000001,6.2,3.7,11.4,5.6,11.8,165496.0,2.63,18552.0,11.2,10018.0,6.053318509,152552.0,92.2,144430.0,87.3,403232.0,90.3,0.4344,24.3,0.312950162,0.026540941,6301.710803,0.16336693800000002,0.144487256,1.4671175,56626.0,79312.0,2852.0,"Burlington County, New Jersey",4.032556170146987e-06,0.00011795226797679936,0.00019311463437037235,34005.0,4.166666666666667,4.333333333333333,10.5,8.0,4.333333333333333,0.0,-1.1666666666666667,18.833333333333332,23.5,8.666666666666666,-0.6666666666666666,2.8333333333333335,1.5,2.0,6.5,9.333333333333334,13.333333333333334,6.5,11.5,11.833333333333334,-1.1666666666666667,15.833333333333334,28.0,22.666666666666668,11.166666666666666,11.833333333333334,7.333333333333333,9.5,22.166666666666668,12.166666666666666,0.6666666666666666,-5.0,1.5,-13.666666666666666,-0.6666666666666666,2.3333333333333335,-26.166666666666668,-34.333333333333336,-11.333333333333334,-30.833333333333332,-7.0,-13.0,-33.666666666666664,-27.0,-23.833333333333332,-24.833333333333332,-16.333333333333332,-16.666666666666668,-20.333333333333332,-11.166666666666666,-8.5,-8.166666666666666,-9.333333333333334,-19.333333333333332,-24.666666666666668,-28.0,-16.666666666666668,-36.666666666666664,-40.333333333333336,-22.166666666666668,-24.166666666666668,-26.166666666666668,-29.333333333333332,-30.5,-23.166666666666668,-27.0,-28.333333333333332,-22.666666666666668,-26.833333333333332,-36.0,-8.0,-39.166666666666664,-28.333333333333332,-12.0,-22.0,-28.833333333333332,-21.666666666666668,20.0,87.5,-387.3333333333333,-476.6666666666667
16,34027,111316,4.7,5.1,4.6,6.0,448800,53.6,19.1,90.3,42.6,494383,4.14,3.1,1069.8,412.5,1855,5,1680,2049,66138,3104.0,329325,63870.0,94132.0,70,0,0,3.0,2,2,2,1,1,4208,1905,22800,10059,3,3,20.0,0,0,1,0,2,2,2,25,20,268,470212.0,1,1,0,0,1,0,0,2,0,1,1,1,171699,0,987,1455,180534,868757,0,13660,16485,9316,254407,245286,499693.0,68155,494228,82840,62843,1270,62843,1270,2074,1270,44,10,10,22,9,0,2,1,1,1,1,0,40,0.0,72.0,271.0,188.0,64,40.0,28.39661047,71.60338953,6.3,71.3,21.2,133.4,6.0,47.4,3.2,107.0,0.457,5.4,3.4,10.0,5.6,6.7,180896.0,2.68,18659.0,10.3,7205.0,3.98295153,169565.0,93.7,163321.0,90.3,399919.0,80.9,0.4579,25.6,0.467683089,0.01800426,4023.785028,0.166079014,0.141289407,1.4262397,59511.0,78628.0,2017.0,"Morris County, New Jersey",1.790110096827763e-05,0.000292789193803185,0.00022057797294809892,34027.0,0.3333333333333333,-2.0,0.16666666666666666,-0.5,1.5,0.6666666666666666,-0.6666666666666666,12.166666666666666,17.166666666666668,7.166666666666667,-0.16666666666666666,0.5,0.0,0.8333333333333334,2.1666666666666665,5.5,6.833333333333333,2.5,6.166666666666667,8.5,-0.5,13.666666666666666,20.0,16.5,6.833333333333333,7.333333333333333,5.833333333333333,7.0,15.666666666666666,10.166666666666666,-6.166666666666667,-15.166666666666666,-12.0,-22.0,-12.5,-3.1666666666666665,-25.5,-41.833333333333336,-23.166666666666668,-36.0,-21.166666666666668,-20.5,-38.166666666666664,-39.666666666666664,-34.0,-33.333333333333336,-28.333333333333332,-28.333333333333332,-30.833333333333332,-14.833333333333334,-17.5,-19.833333333333332,-21.0,-29.333333333333332,-34.166666666666664,-33.833333333333336,-20.5,-37.0,-45.833333333333336,-29.666666666666668,-31.5,-31.666666666666668,-33.5,-34.0,-22.666666666666668,-30.666666666666668,-36.166666666666664,-31.333333333333332,-31.5,-39.5,-14.833333333333334,-42.5,-34.5,-21.166666666666668,-32.333333333333336,-37.333333333333336,-29.166666666666668,4.833333333333333,-21.166666666666668,-561.5,-605.0
17,35049,59192,4.5,12.3,12.8,15.0,282600,40.9,12.5,78.7,45.8,148917,0.3,0.9,75.5,37.3,223,2,0,475,12251,1954.0,52337,22000.0,40950.0,0,0,0,12.0,0,1,1,0,1,2593,964,20817,8691,1,2,2.0,1,0,0,1,0,0,0,32,60,228,129292.0,1,0,1,0,0,0,0,1,0,0,1,0,51167,0,219,219,61963,183824,0,5564,6239,2768,76455,72295,148750.0,21804,150056,34519,12131,219,12251,223,489,223,10,8,0,0,2,0,1,1,0,0,1,0,0,0.0,154.0,273.0,216.0,18,0.0,56.30631231,43.69368769,4.3,30.3,14.4,72.5,11.1,58.6,14.1,57.5,0.485,14.0,5.0,6.1,13.0,21.2,61972.0,2.36,9034.0,14.6,3286.0,5.30239463,53457.0,86.3,48792.0,78.7,130257.0,87.5,0.4843,29.7,0.246207965,0.019735826,7239.574328,0.196714613,0.149215146,2.3000438,19308.0,37105.0,3186.0,"Santa Fe County, New Mexico",4.029090030016721e-06,2.0481207652584996e-05,1.0744240080044589e-05,35049.0,10.666666666666666,14.666666666666666,14.0,11.166666666666666,6.833333333333333,5.333333333333333,4.666666666666667,0.6666666666666666,-3.6666666666666665,2.6666666666666665,3.0,4.833333333333333,12.333333333333334,12.666666666666666,11.833333333333334,13.666666666666666,9.666666666666666,13.166666666666666,14.0,14.166666666666666,15.0,15.166666666666666,10.666666666666666,16.833333333333332,18.0,20.0,21.5,7.0,4.833333333333333,0.5,6.333333333333333,1.3333333333333333,-8.0,-11.166666666666666,-16.333333333333332,-23.0,-21.0,-13.5,-22.0,-26.333333333333332,-28.166666666666668,-27.333333333333332,-32.666666666666664,-30.166666666666668,-24.666666666666668,-11.833333333333334,-19.0,-19.833333333333332,-21.5,-28.666666666666668,-25.833333333333332,-21.333333333333332,-20.5,-24.0,-21.5,-25.666666666666668,-27.166666666666668,-42.5,-39.833333333333336,-24.0,-21.5,-20.166666666666668,-21.166666666666668,-25.5,-25.0,-21.166666666666668,-16.833333333333332,-20.0,-18.666666666666668,-19.0,-21.333333333333332,-22.666666666666668,-18.5,-15.0,-17.5,-16.833333333333332,-16.0,-20.333333333333332,72.33333333333333,-500.6666666666667,-421.0
18,36067,59225,6.0,4.1,14.6,10.6,142300,35.5,7.9,79.0,39.0,464242,2.3,10.9,600.0,260.0,1841,5,370,2304,83561,4188.0,463665,44050.0,96693.0,120,0,0,10.0,4,4,4,0,2,5822,2082,67057,32605,3,4,14.0,0,0,1,0,3,0,0,29,73,240,458336.0,0,1,0,0,0,0,0,4,0,0,3,1,221632,0,1941,1941,187686,2397581,535977,12214,14537,9199,240989,224409,465398.0,65578,461809,77203,78485,1550,83083,1710,2347,1710,131,34,20,49,15,6,4,2,1,2,1,1,0,0.0,59.0,106.0,88.0,185,0.0,22.07146244,77.92853756,9.5,60.4,29.5,129.3,9.2,65.0,15.6,56.9,0.463,14.6,4.3,8.2,5.2,23.9,185624.0,2.4,23517.0,12.7,7282.0,3.922984097,162450.0,87.5,146555.0,79.0,427761.0,92.1,0.4633,35.2,0.204914235,0.041911331,6641.202113,0.150942374,0.136776068,1.5201248,52002.0,87836.0,3960.0,"Onondaga County, New York",5.708229759478893e-06,4.6742862558751686e-05,4.12500376958569e-05,36067.0,6.333333333333333,5.666666666666667,-0.8333333333333334,-6.0,-1.5,-2.6666666666666665,-0.6666666666666666,12.5,23.666666666666668,9.166666666666666,2.3333333333333335,5.833333333333333,-2.6666666666666665,-0.6666666666666666,3.1666666666666665,9.166666666666666,6.0,4.0,3.1666666666666665,9.666666666666666,3.5,18.166666666666668,38.333333333333336,31.166666666666668,1.1666666666666667,5.333333333333333,13.166666666666666,7.833333333333333,9.666666666666666,11.0,12.166666666666666,-8.0,0.3333333333333333,-4.0,-4.5,-7.666666666666667,-8.333333333333334,-35.5,-28.666666666666668,-19.833333333333332,-3.0,-15.333333333333334,-26.666666666666668,-20.666666666666668,-28.5,-18.5,-8.5,-13.333333333333334,-27.833333333333332,-6.5,-15.166666666666666,-6.333333333333333,-6.0,-20.166666666666668,-22.666666666666668,-31.166666666666668,-11.833333333333334,-29.333333333333332,-31.333333333333332,-18.666666666666668,-21.5,-26.833333333333332,-24.833333333333332,-16.0,-18.666666666666668,-11.333333333333334,-29.166666666666668,-28.333333333333332,-19.833333333333332,-22.0,15.0,-33.333333333333336,-26.333333333333332,-2.1666666666666665,-13.5,-21.333333333333332,-15.0,12.833333333333334,96.66666666666667,-360.0,-352.3333333333333
19,36091,80839,3.8,3.5,6.2,10.5,251200,41.4,5.3,87.8,42.6,227377,1.08,1.5,271.1,121.8,259,2,230,461,12848,4069.0,48782,21509.0,49780.0,8,0,0,1.0,1,1,1,0,1,2109,707,14681,6324,1,1,3.0,0,0,1,0,0,0,0,19,28,244,200635.0,0,0,0,0,1,0,0,1,0,0,1,0,38199,0,171,259,88296,451935,0,6789,7976,3943,115999,113870,229869.0,29994,230163,40141,10055,171,10055,171,472,171,19,0,0,0,0,0,1,0,0,0,0,0,0,0.0,44.0,108.0,80.0,19,0.0,8.860242524,91.13975748,7.6,75.1,26.0,137.2,6.1,59.6,6.6,75.9,0.418,6.3,3.6,9.4,4.3,13.6,93876.0,2.38,10462.0,11.1,3093.0,3.294771827,86995.0,92.7,82455.0,87.8,215432.0,94.7,0.4198,28.2,0.363149261,0.017926175,4906.755021,0.119495107,0.105283839,0.84721196,24018.0,43734.0,1797.0,"Saratoga County, New York",7.696468860086991e-06,3.144557277121257e-05,3.5183857646111964e-05,36091.0,1.8333333333333333,6.166666666666667,4.166666666666667,-7.333333333333333,1.6666666666666667,0.6666666666666666,-2.3333333333333335,8.5,12.166666666666666,9.166666666666666,2.6666666666666665,-0.5,-3.3333333333333335,-2.3333333333333335,1.6666666666666667,6.333333333333333,6.666666666666667,7.5,2.1666666666666665,8.333333333333334,3.8333333333333335,11.333333333333334,21.333333333333332,30.0,2.0,6.333333333333333,8.0,1.0,6.5,7.5,8.333333333333334,-7.666666666666667,3.0,-10.166666666666666,-12.666666666666666,-5.666666666666667,-11.0,-30.666666666666668,-25.666666666666668,-19.666666666666668,-4.666666666666667,-6.0,-18.166666666666668,-35.166666666666664,-26.5,-15.666666666666666,-6.833333333333333,-18.333333333333332,-27.833333333333332,-5.833333333333333,-15.333333333333334,-2.0,1.6666666666666667,-15.666666666666666,-27.666666666666668,-23.5,-12.833333333333334,-28.166666666666668,-32.5,-9.166666666666666,-17.166666666666668,-18.166666666666668,-20.666666666666668,-25.833333333333332,0.3333333333333333,-6.666666666666667,-24.166666666666668,-22.833333333333332,-6.166666666666667,-23.5,9.333333333333334,-32.666666666666664,-22.333333333333332,5.166666666666667,-9.666666666666666,-22.0,-19.5,14.5,41.833333333333336,-333.8333333333333,-283.6666666666667
